ticker,company_name,ceo_name,ceo_title,tenure_duration,start_date,education,num_past_roles,num_highlights,linkedin_url,source,fetch_timestamp
CFND,C1 Fund Inc.,Dr. Najamul Hasan Kidwai,"Co-Founder, Managing Partner, President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:51:28.761328
INMB,"Inmune Bio, Inc.",Mr. David J. Moss M.B.A.,"CEO, Treasurer & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:51:36.415316
ICCC,IMMUCELL CORP /DE/,Mr. Michael F. Brigham,"President, CEO, Treasurer, Secretary & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:51:44.136424
DWSN,DAWSON GEOPHYSICAL CO,Mr. Anthony  Clark,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:51:51.909214
LASE,Laser Photonics Corp,Mr. Wayne  Tupuola,"President, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:51:59.374213
SRTS,"Sensus Healthcare, Inc.",Mr. Joseph C. Sardano,"Co-Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:52:07.101211
BDL,FLANIGANS ENTERPRISES INC,Mr. James G. Flanigan II,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:52:14.834185
CUE,"Cue Biopharma, Inc.",Dr. Usman  Azam M.D.,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:52:22.410372
MESA,MESA AIR GROUP INC,Mr. Jonathan G. Ornstein,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:52:30.159545
CULP,CULP INC,Mr. Robert G. Culp IV,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:52:37.843441
TLYS,"TILLY'S, INC.",Mr. Nate  Smith,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:52:45.325826
KPTI,Karyopharm Therapeutics Inc.,Mr. Richard A. Paulson M.B.A.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:52:53.059235
MFI,mF International Ltd,Mr. Haoyu  Wang,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:00.797120
CLST,"Catalyst Bancorp, Inc.","Mr. Joseph B. Zanco CPA, CIA","President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:08.350045
ORKT,ORANGEKLOUD TECHNOLOGY INC.,Mr. Kian Hwa  Goh,"Founder, Chairman of the Board of Directors & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:16.111594
YSXT,"YSX Tech Co., Ltd",Mr. Jie  Xiao,"Co-Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:23.819207
TPCS,TECHPRECISION CORP,Mr. Alexander  Shen,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:31.475757
FSEA,"First Seacoast Bancorp, Inc.",Mr. James R. Brannen,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:39.258142
PLUT,Plutus Financial Group Ltd,Mr. Ting Kin  Cheung,CEO & Non-Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:46.759134
SURG,"SurgePays, Inc.",Mr. Kevin Brian Cox,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:53:54.375078
RECT,Rectitude Holdings Ltd.,Mr. Jian  Zhang,CEO & Executive Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:01.963677
INUV,"Inuvo, Inc.",Mr. Richard K. Howe,Executive Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:09.616404
SACH,Sachem Capital Corp.,Mr. John L. Villano CPA,"Founder, Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:17.342853
BRIA,BrilliA Inc,Mr. Tan Kendrew  Hartanto,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:25.068689
SOTK,SONO TEK CORP,Mr. R. Stephen Harshbarger,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:32.563399
PYPD,PolyPid Ltd.,Ms. Dikla  Czaczkes Akselbrad,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:40.113747
HKIT,HiTek Global Inc.,Ms. Xiaoyang  Huang,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:47.825994
MAIA,"MAIA Biotechnology, Inc.","Dr. Vlad  Vitoc M.B.A., M.D.","Co-Founder, President, CEO & Chairman of the Board of Directors",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:54:55.447501
PED,PEDEVCO CORP,Mr. John Douglas Schick,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:03.063291
CPSH,CPS TECHNOLOGIES CORP/DE/,Mr. Brian  Mackey,CEO & President,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:10.682236
TBMC,Trailblazer Merger Corp I,Mr. Arie  Rabinowitz,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:18.284660
TDTH,Trident Digital Tech Holdings Ltd,Mr. Soon Huat  Lim,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:26.006792
PXLW,"PIXELWORKS, INC",Mr. Todd A. DeBonis,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:33.694499
MCRP,Micropolis Holding Co,Mr. Fareed  Aljawhari,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:41.403823
MXE,MEXICO EQUITY & INCOME FUND INC,Mr. Gerald  Hellerman,"Chief Executive Officer, Chief Compliance Officer, Treasurer and Interested Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:48.885193
LVO,"LiveOne, Inc.",Mr. Robert S. Ellin,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:55:56.815028
EURK,Eureka Acquisition Corp,Dr. Fen  Zhang Ph.D.,"Chairman of the Board, CEO & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:04.625815
PETS,PETMED EXPRESS INC,Ms. Leslie C. G. Campbell,"Independent Chairman of the Board, Interim CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:12.373540
MGN,Megan Holdings Ltd.,Mr. Wei Sern Hoo,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:20.106285
CSTE,Caesarstone Ltd.,Mr. Yosef  Shiran,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:27.903249
INLX,"INTELLINETICS, INC.",Mr. James F. DeSocio,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:35.460951
TORO,TORO CORP.,Mr. Petros  Panagiotidis,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:43.089206
FMY,FIRST TRUST MORTGAGE INCOME FUND,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:50.748768
MDCX,Medicus Pharma Ltd.,"Dr. Raza  Bokhari M.B.A., M.D., MBA",CEO & Executive Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:56:55.904755
WETO,Webus International Ltd.,Mr. Nan  Zheng,"CEO, Interim CFO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:03.642257
BTAI,"BioXcel Therapeutics, Inc.",Dr. Vimal D. Mehta Ph.D.,"Founder, CEO, President, & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:11.126020
HSPO,Horizon Space Acquisition I Corp.,Mr. Mingyu  Li,"Chairman, CEO, CFO & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:18.691208
JG,Aurora Mobile Ltd,Mr. Weidong  Luo,"Co-Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:26.362595
NRT,NORTH EUROPEAN OIL ROYALTY TRUST,Mr. John R. Van Kirk,"CEO, MD, CFO & Principal Accounting Officer",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:34.167216
VRCA,Verrica Pharmaceuticals Inc.,"Dr. Jayson M. Rieger M.B.A., Ph.D.","President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:41.910055
REFR,RESEARCH FRONTIERS INC,Mr. Joseph M. Harary J.D.,"CEO, President, General Counsel, Corporate Secretary & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:49.441650
ATNM,"Actinium Pharmaceuticals, Inc.","Mr. Sandesh C. Seth M.B.A., M.S.",Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:57:57.031254
AWRE,AWARE INC /MA/,Mr. Ajay K. Amlani,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:58:04.664900
NHTC,NATURAL HEALTH TRENDS CORP,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:58:12.187952
APT,ALPHA PRO TECH LTD,Mr. Lloyd  Hoffman,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:58:17.350713
SER,"Serina Therapeutics, Inc.",Mr. Steven A. Ledger,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:58:24.856794
YXT,YXT.COM GROUP HOLDING Ltd,Mr. Xiaoyan  Lu,"Founder, CEO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:58:32.661747
FGEN,FIBROGEN INC,Mr. Thane  Wettig,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T15:58:40.174977
MOBX,"MOBIX LABS, INC",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:13.019974
ASRV,AMERISERV FINANCIAL INC /PA/,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:18.035815
AIRG,AIRGAIN INC,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:23.053362
AMOD,"ALPHA MODUS HOLDINGS, INC.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:28.059814
RYET,Ruanyun Edai Technology Inc.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:33.067338
KOSS,KOSS CORP,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:38.079202
PPSI,"PIONEER POWER SOLUTIONS, INC.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:43.085226
LTRN,Lantern Pharma Inc.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:48.088327
WOK,WORK Medical Technology Group LTD,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:53.094498
FKWL,FRANKLIN WIRELESS CORP,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:08:58.101157
BMR,Beamr Imaging Ltd.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:09:03.106233
ONMD,OneMedNet Corp,Mr. Aaron  Green,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:09:08.112425
BWEN,"BROADWIND, INC.",Mr. Eric B. Blashford,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:09:35.327633
OPHC,"OptimumBank Holdings, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:10:12.653602
IXHL,Incannex Healthcare Inc.,Mr. Joel Bradley Latham,"President, CEO & Executive Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:10:18.196251
NEPH,NEPHROS INC,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:10:25.647580
NOTV,"Inotiv, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:11:00.658306
VTVT,vTv Therapeutics Inc.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:11:35.672815
TCBS,"Texas Community Bancshares, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:12:10.683714
VERU,VERU INC.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:12:45.698284
ZYXI,ZYNEX INC,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:13:20.712353
RDI,READING INTERNATIONAL INC,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:13:55.725570
AP,AMPCO PITTSBURGH CORP,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:14:30.739055
RFL,"Rafael Holdings, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:15:05.750938
BRLS,Borealis Foods Inc.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:15:40.762270
WAVE,Eco Wave Power Global AB (publ),Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:16:15.774471
BTCM,BIT Mining Ltd,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:16:50.782546
WPRT,WESTPORT FUEL SYSTEMS INC.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:17:25.790982
STTK,"Shattuck Labs, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:18:00.804775
WYY,WIDEPOINT CORP,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:18:35.822617
ZSPC,"zSpace, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:19:10.834115
PRT,PermRock Royalty Trust,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:19:45.845178
BHM,"Bluerock Homes Trust, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:20:20.859349
VVPR,VivoPower International PLC,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:20:55.867298
PDSB,PDS Biotechnology Corp,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:21:30.893537
HTCO,High-Trend International Group,Mr. Shixuan  He,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:22:05.903612
NUKK,Nukkleus Inc.,Mr. Menachem  Shalom,"CEO, CFO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:22:23.388782
RAVE,"RAVE RESTAURANT GROUP, INC.",Mr. Brandon L. Solano,"President, CEO & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:22:31.532785
CPIX,CUMBERLAND PHARMACEUTICALS INC,Mr. A. J. Kazimi MBA,"Founder, Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:22:39.545317
BIRD,"Allbirds, Inc.",Mr. Joe  Vernachio,"CEO, President, Secretary & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:22:47.746147
NXN,NUVEEN NEW YORK SELECT TAX -FREE INCOME PORTFOLIO,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:22:56.165328
OTLK,"Outlook Therapeutics, Inc.",Mr. Robert Charles Jahr,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:01.570392
MGLD,"Marygold Companies, Inc.",Mr. Nicholas Daniel Gerber,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:09.673306
VOC,VOC Energy Trust,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:19.904418
IMG,CIMG Inc.,Ms. Jianshuang  Wang,CEO & Chairperson of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:25.413829
AGH,Aureus Greenway Holdings Inc,Mr. Chi Ping  Cheung,"President, CEO & Executive Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:33.540125
PBBK,"PB Bankshares, Inc.",Mr. Janak M. Amin,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:41.544758
BKHA,Black Hawk Acquisition Corp,Mr. Kent Louis Kaufman,"CEO, CFO, & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:49.827872
CRT,CROSS TIMBERS ROYALTY TRUST,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:23:57.754041
MAGH,Magnitude International Ltd,Mr. Say Wei  Lim,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:03.203482
SCWO,374Water Inc.,Mr. Stephen J. Jones,"Interim President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:11.375564
SYPR,SYPRIS SOLUTIONS INC,Mr. Jeffrey T. Gill,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:19.916704
MYND,"Mynd.ai, Inc.",Mr. Arthur G. Giterman,"CEO, CFO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:28.012687
TPST,"Tempest Therapeutics, Inc.","Mr. Stephen R. Brady J.D., LLM","CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:35.855055
AUID,authID Inc.,Mr. Rhoniel A. Daguro,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:43.739203
MKTW,"MARKETWISE, INC.","Dr. David  Eifrig Jr., M.D.",CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:51.643058
HUBC,Hub Cyber Security Ltd.,Mr. Noah  Hershcoviz,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:24:59.742046
LIMN,"Liminatus Pharma, Inc.","Mr. Chris  Kim J.D., L.L.M.",CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:25:07.864632
BEEM,Beam Global,Mr. Desmond  Wheatley,"Chairman, CEO, President & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:25:16.011219
RADX,Radiopharm Theranostics Ltd,Mr. Riccardo  Canevari,"MD, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:25:24.016005
NMTC,NEUROONE MEDICAL TECHNOLOGIES Corp,Mr. David A. Rosa M.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:25:32.123025
TACT,TRANSACT TECHNOLOGIES INC,Mr. John M. Dillon,CEO & Director,Not found,Not found,"mit, mit",5,0,https://www.linkedin.com/in/johndillon444,yfinance + LinkedIn,2025-10-11T16:25:40.370033
AACG,ATA Creativity Global,Mr. Xiaofeng  Ma,"Co-Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:25:53.126012
SCOR,"COMSCORE, INC.",Mr. Jonathan  Carpenter,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:03.448364
ESHA,ESH Acquisition Corp.,Mr. James L. Francis,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:11.353575
PODC,"PodcastOne, Inc.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:19.577229
MOGO,Mogo Inc.,Mr. David Marshall Feller,"Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:25.127884
UONE,"URBAN ONE, INC.",Mr. Alfred C. Liggins III,"CEO, President, Treasurer & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:33.574048
ESLA,"Estrella Immunopharma, Inc.",Dr. Cheng  Liu Ph.D.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:42.112768
SCYX,SCYNEXIS INC,Dr. David Gonzalez Angulo M.D.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:50.027367
CALC,"CalciMedica, Inc.",Dr. A. Rachel Leheny Ph.D.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:26:58.974331
RMTI,"ROCKWELL MEDICAL, INC.",Dr. Mark  Strobeck Ph.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:27:07.018937
ABLV,Able View Global Inc.,Mr. Jian  Zhu,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:27:15.327230
TECTP,"Tectonic Financial, Inc.","Mr. Arthur Haag Sherman CPA, J.D.",CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:27:24.939763
KORE,"KORE Group Holdings, Inc.",Mr. Ronald  Totton,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:27:33.067285
TOP,TOP Financial Group Ltd,Mr. Ka Fai  Yuen,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:27:41.116882
SIF,SIFCO INDUSTRIES INC,Mr. George  Scherff,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:27:49.036783
RNXT,"RenovoRx, Inc.",Mr. Shaun R. Bagai,"CEO, Secretary & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:27:57.222029
RAND,RAND CAPITAL CORP,Mr. Daniel Patrick Penberthy,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:28:05.396216
IPSC,"Century Therapeutics, Inc.","Dr. Brent  Pfeiffenberger M.B.A., Pharm.D.","President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:28:13.446750
BAFN,BayFirst Financial Corp.,Mr. Thomas G. Zernick,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:28:21.471827
INDO,Indonesia Energy Corp Ltd,Dr. Wirawan  Jusuf,"Co-Founder, Chairman of the Board & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:28:29.342529
IPWR,Ideal Power Inc.,Mr. R. Daniel Brdar,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:28:37.448457
MTEN,Mingteng International Corp Inc.,Mr. Yingkai  Xu,Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:28:45.524850
LVTX,LAVA Therapeutics NV,"Mr. Stephen Allen Hurly M.B.A., M.Sc.","CEO, President & Executive Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:28:53.456109
AXIL,"Axil Brands, Inc.",Mr. Jeff Sasan Toghraie,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:01.644575
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Mr. James R. Barlow,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:11.396919
CYN,Cyngn Inc.,Mr. Lior  Tal,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:19.869101
MAMK,MaxsMaking Inc.,Mr. Xiaozhong  Lin,CEO & Chairman of the Board of Directors,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:27.966462
RAIN,"Rain Enhancement Technologies Holdco, Inc.",Mr. Randall P. Seidl,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:35.945774
CLIR,ClearSign Technologies Corp,Dr. Colin James Deller Ph.D.,"CEO, Corporate Secretary & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:43.874737
DYAI,DYADIC INTERNATIONAL INC,Mr. Mark A. Emalfarb,"Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:51.896165
QETA,Quetta Acquisition Corp,Mr. Hui  Chen,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:29:59.789952
BODI,"Beachbody Company, Inc.",Mr. Carl D. Daikeler,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:30:07.677920
ZDGE,"Zedge, Inc.",Mr. Jonathan  Reich,CEO & President,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:30:16.594931
ACCS,ACCESS Newswire Inc.,Mr. Brian R. Balbirnie,"Founder, President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:30:25.024749
